link,question,answer
http://aboutislam.net/counseling/ask-the-scholar/arts-entertainment/can-we-participate-in-mixed-summer-camps/,"Dear scholars, as-salamu `alaykum. My University holds annual mixed summer camps. I was there last summer but never committed anything violating the dictates of modesty. My contacts were limited to males only. Even my contacts with the female students were all within the framework of morality and politeness. I know that there were some improper relations, but I kept far remote from them. Now, I want to attend this year’s camp. Am I allowed to go there? Also, what does the Shari`ah say about those girls who attend such camps? Can they go without a mahram, especially as such camps are supervised by university professors? Jazakum Allah khayran.","Related Topics

 

How to Enjoy Summer at Beaches								

 

Tips to Enhance Faith in Summer								

 

How Can Youth Avoid Summer Temptations?								Wa `alaykum As-Salamu wa Rahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:1- Islam is the religion of chastity and modesty. It blocks all means leading to sin and evil. It commands a Muslim to keep himself away from what makes him subject to Allah’s wrath and gets him closer to Satan’s traps.2- In one of his hadiths, the Prophet (peace be upon him) states: “Let not a man and a woman be together with no mahram (unmarriageable relative) lest Satan accompanies them i.e. leading them to sin.”Coming to the question in point, the late Sheikh Muhammad Al-Bahyy, ex-dean of the Faculty of Theology at Al-Azhar University (may Allah have mercy on his soul) states:Mixed trips that involve males and females grouped together are not totally rejected. However, we need to make it clear that if such trips and camps involve young ones who have not yet reached the age of puberty, they are permissible and fruitful especially when they aim at increasing mutual respect between the two sexes.However, when such camps are attended by teenagers and of vigorous youth, the so-called “mutual understanding between both sexes” may lead to a form of sexual deviation and unlawful relations, a thing which will affect not only those young people but their families and the whole society as well.The Qur’anic guidance directed to the wives of the Prophet (peace be upon him) and to all Muslim women, clearly calls for keeping away from illegal mixing between men and women in order to avoid the harmful consequences.Allah Almighty says:“O you wives of the Prophet! You are not like any other women. If you keep your duty (to Allah), then be not soft of speech, lest he in whose heart is a disease aspire (to you), but utter customary speech.” (Al-Ahzab 33:32)Stressing the fact that preventing such unwanted mixing is better than curing its bad consequences for prevention is better than cure, Allah Almighty says:“And stay in your houses. Bedizen not yourselves with the bedizenment of the Time of ignorance.” (Al-Ahzab 33:33)The verse clearly shows that Muslim women are not to show their attractions that make them subject to persons in whose bosoms there is disease (who are morally corrupt).It is also clear that a woman is permitted to go out of her house if there is a valid reason to do so, that is, to fulfill a need while adhering to her modesty and abiding by chastity.Moreover,  Dr. `Abdul `Azeem Ad-Deeb, the late Professor of Shari`ah at the University of Qatar, states:A true and committed Muslim who fears Allah should never participate in any activity, i.e. camps, trips, or journeys involving nudity and unlawful mixing between men and women.He must always remember the Day in which he will stand before his Lord Who will question him about such gathering. On that Day, those naked bodies will be exposed to burning in the Hellfire.Amusement and entertainment can be achieved through many other lawful means. So, why do people tend to mimic the western way of life by going to such places of nudity and lewdness?Almighty Allah knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/dawah-principles/must-new-convert-learn-arabic/,"Respected scholars, as-salamu `alaykum. My wife last year converted to Islam before we got married. She has been reading the English translation of the Qur'an. My question is, is it required for her to learn Arabic? What is the view of Islam in a matter like this where mother tongue of new converts is not Arabic? Jazakum Allahu khayran.","Related Topics

 

How Does a New Muslim Prepare for Ramadan?								

 

Do I Have to Speak, Read and Write Arabic to Be Muslim?								

 

What is Your Best Advice for a New Eager Convert to Islam?								Wa `alaykum As-Salamu wa Rahmatullahi wa BarakatuhIn the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:Although Arabic is the language of the Qur’an, the final revelation to humanity, as such, every Muslim should consider learning it to be a priority. On the other hand, there is nothing in authentic sources that indicates that learning Arabic is a prerequisite for being a Muslim; nor do we know of any recognized scholar of Islam who considers it to be a prerequisite for being a Muslim. However, a new convert who finds it hard to learn Arabic must still memorize a few portions of the Qur’an in Arabic to use in prayer.In his response to your question, the prominent Muslim scholar Sheikh Muhammad Iqbal Nadvi, Director and Imam of Al-Falah Islamic Center in Oakville, Ontario, Canada, states:Your wife must memorize a few portions of the Qur’an in Arabic to use in prayer. In general, it is highly recommended for Muslims to learn Arabic because it is much different to understand the Qur’an and Sunnah directly from the Arabic texts than to depend on translations, which sometimes suffer from deficiencies.However, if learning Arabic is hard for your wife, then you should know that all languages are from Allah Almighty, who says in the Qur’an, {And that you differ in tongues and colors.} (Ar-Rum 30:22)Almighty Allah knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/muslim-creed/month-of-rajab-names-and-merits/,"As-salamu `alaykum. Many people are of the opinion that fasting, observing additional Prayer, and visiting graves are recommended acts in the month of Rajab. They cite many hadiths in this regard. I would like to know whether these hadiths are authentic and the true worth of this month.","Related Topics

 

Fasting in Rajab and Shaban: What Are the Virtues?								

 

How Do I Rectify a Broken Promise to Fast Rajab, Shaban and Ramadan?								

 

Are the Blessings of Rajab and Shaban Authentic?								Wa `alaykum As-Salamu wa Rahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa: Many of the hadiths reported about the worth and merit of Rajab are either weak or fabricated. However, we should remember that there are many important events in Islamic history that took place in the month of Rajab, such as the Night Journey and Ascension (Israa’ and Mi`raj) according to some views, the Battle of Tabuk, and the liberation of Al-Aqsa Mosque from the crusaders at the hands of Salah Ad-Din Al-Ayyubi. Muslims should recall these great victories and derive lessons from them.Answering your question, Sheikh `Atiyyah Saqr, former head of Al-Azhar Fatwa Committee, states:There are some months as well as some places that have more worth in Almighty Allah’s sight than others. But the merit of a certain place or time in Islam is established only through authentic proofs. Hence, on quoting a certain hadith, one is to make sure of its authenticity so that no false hadiths are reported to have been said by the Prophet (peace and blessings be upon him).Al-Hafizh Ibn Hajar Al-`Asqalani, an eminent scholar, wrote a detailed study entitled “Tabyeen Al-`Ajab bima Warada fi Fadl Rajab.” Ibn Hajar included in this study almost all the hadiths reported about the merit of Rajab and the rewards entailed by observing fasting and optional Prayer during it, classifying these hadiths into either weak or fabricated ones.He also mentioned that Rajab has eighteen names, the most famous of which are these: Al-Asamm (“the Deaf Month”). It was called so because no rattle of weapons was heard during it, it being one of the sacred months in which fighting is prohibited. It was called also Al-Asabb (“the Poured-in Month”), because [it was believed that] mercy is poured on people during it. It was called also “the Iron Remover.” In this regard it was reported that Abu Raja’ Al-`Utaridi said, “We used to worship stones [before Islam].But when we found a better stone than the first one, we would throw the first one and take the latter. If we could not get a stone then we would collect some earth (soil), then bring a sheep and milk that sheep over it, and perform Tawaf around it. When the month of Rajab came, we used (to stop the military actions), calling this month the Iron Remover, for we used to remove and throw away the iron parts of every spear and arrow during it” (Al-Bukhari)The merit of Rajab is like the merit of the rest of the other sacred months. Allah Almighty says: (Lo! the number of the months with Allah is twelve months by Allah’s ordinance in the day that He created the heavens and the earth. Four of them are sacred: that is the right religion. So wrong not yourselves in them) (At-Tawbah 9:36)The names of these sacred months are mentioned in an authentic hadith said by the Prophet (peace and blessings be upon him) in the Farewell Pilgrimage. According to this hadith, the sacred months are four, three in succession—that is, Dhul-Qi`dah, Dhul-Hijjah, and Muharram—and the fourth is Rajab, which comes between Jumada Thani and Sha`ban.According to the above verse, Allah Almighty has ordered the Muslims not to wrong themselves (or others), especially in these sacred months. So no fighting between tribes was to be waged during these months, so that people would guarantee that the way to the Sacred House be safe. This is indicated by Almighty Allah’s saying in another verse: “Then, when the sacred months have passed, slay the idolaters wherever ye find them” (At-Tawbah 9:5)Another manifestation of not wronging oneself in the sacred months is to avoid committing sins or wronging others. Some scholars derived from Almighty Allah’s ordering Muslims not to wrong themselves especially in the sacred months that the blood money paid in the case of killing a person by mistake is to be increased by one third if this act is committed during the sacred months. But it is to be noted that the fatwas of those scholars are not based on direct evidence from the Qur’an or Sunnah.Observing voluntary fasting in the sacred months, including Rajab, is recommended. In this regard, Abu Dawud reported on the authority of Mujibah Al-Bahilyyah that the Prophet (peace and blessings be upon him) said to her father or uncle, “Observe fasting for some days in the sacred months and leave fasting for other days.” He (peace and blessings be upon him) said this three times, folding three fingers of him and then unfolding them each time. The Prophet’s using three fingers here is meant to assert his recommendation of fasting during these months, and not to indicate the number of the days to observe fasting therein.Hence, doing good deeds, including fasting, in Rajab is generally praiseworthy like doing so in the rest of the sacred months. According to Ibn Hajar, there is no hadith, whether authentic or good, reported to the effect that observing fasting in Rajab entails a special reward.Among the weak hadiths circulated about the special rewards entailed by fasting in Rajab is this: “There is a river in Paradise called Rajab; its water is whiter than milk and sweeter than honey. He who observes fasting of a day from the month of Rajab is like him who observes fasting for a whole month; he who observes fasting of seven days from it will be given refuge against the seven gates of the Fire; he who observes fasting of eight days from it, the eight gates of Paradise will be opened for him; and he who observes fasting of ten days from it, his bad deeds will be turned into good ones.”There is another long hadith reported in this regard, in the context of which it is reported, “Rajab is Almighty Allah’s month, Sha`ban is my month, and Ramadan is my Ummah’s month.” This hadith was said to be fabricated. It was also mentioned in Al-Jami` Al-Kabir by As-Suyuti that this hadith was reported by Abu Al-Fath ibn Abu Al-Fawaris in his book Amali as a mursal hadith (a hadith which a Successor has directly attributed to the Prophet without mentioning a Companion).Of the fabricated hadiths reported about the praise worthiness of offering special Prayers during Rajab is this: “He who performs the Maghrib Prayer in the first night of Rajab, and then offers twenty rak`ahs, two by two, reciting in each rak`ah surat Al-Fatihah and surat “Qul huwa Allahu Ahad,” Allah Almighty will guard him, his family, his wealth, his children; he will also be given refuge against the punishment of the grave and will pass over the bridge above Hell like lightening without being brought to account or exposed to punishment (in the Hereafter).”Ibn Hajar dedicated in the study referred to above, a whole chapter for the hadiths reported about prohibiting fasting the whole month of Rajab. He then said, “This prohibition applies to the person who observes fasting during it out of following the pre-Islamic tradition of sanctifying this month.But if he observes fasting in this month for Allah’s sake without obligating himself to fast certain days from it, or to offer night vigil Prayer in certain nights of it, there is nothing wrong in this. The prohibition meant here is analogous to the prohibition referred to in the Prophet’s hadith ‘Do not single out the night (preceding) Friday among the nights for Prayer and do not single out Friday among days for fasting.’” (Muslim)As for him who observes fasting in Rajab, believing that fasting during it is more praiseworthy than fasting in the other months, this is controversial among scholars, but Ibn Hajar was of the opinion that this is not permissible.Ibn Hajar also quoted Abu Bakr At-Tartushi as saying in Al-Bida` wa Al-Hawadith, “It is not recommended to observe fasting in Rajab if this is done out of one of three intentions, one of which is to do so out of believing that its fasting is obligatory like the fasting of Ramadan, or it is a regular act of Sunnah, or that its fasting is more rewarded and praiseworthy than fasting in the other months. If anything of the kind had been true, the Prophet (peace and blessings be upon him) would have clarified it. According to Ibn Dihyah, fasting in general is a good act, but it should not be observed in Rajab out of believing that it entails special rewards then. `Umar (may Allah be pleased with him) would not recommend fasting in Rajab out of this belief.”Concerning visiting graves in Rajab, many people, especially women, are used to visiting graves on the first Friday of Rajab. There is nothing in Shari`ah that recommends such an act, and doing so does not entail a reward better than that entailed by visiting graves on any other ordinary day.Muslims should, rather, remember the important events that took place in the history of Islam during this month, such as the Night Journey and Ascension, the Battle of Tabuk, and the liberation of Al-Aqsa Mosque from the crusaders at the hands of Salah Ad-Din Al-Ayubi (AH 538). Muslims should derive lessons from this glorious history, so that they may reunite and seek to liberate Al-Aqsa Mosque anew from its recent brutal occupiers.Allah Almighty knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/fiqh/using-hairbrush-made-boar-bristles-permissible/,"As-Salamu alaykum. Recently, I found out that a hair brush that I have been using may be made of boar bristles. If it really is made of that material, do I have to make up my prayers? Or is using this type of brush permissible?","Related Topics

 

Surviving My Teenager								

 

What is “Taqwa” and How Can I Develop It?								

 

The Teachers Are Trying to Ruin Us								Wa `alaykum As-Salamu waRahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:1- Using dry hair brushes would not make one’s hair filthy, for the coming into contact with dry pig-hair does not transfer the filth to one’s body.2- The prayers you performed after using a dry hair brush made of boar bristles would not have to be repeated.3- If one’s hair or body comes into contact with a wet boar bristles brush, then one should wash one’s hair and repeat the prayer.In his answer to your question, Mufti Muhammad Ibn Adam Al-Kawthari, Director and researcher at the Institute of Islamic Jurisprudence (Darul Iftaa, www.daruliftaa.com), Member of the Al-Qalam Shari`ah Scholars Panel, and advisor on Islamic Banking, states:A pig is considered to be essentially filthy, hence the position of the Hanafi School and that of many other imams, is that the skin, hair, and all other components of the pig remains filthy even after the tanning process is carried out.Imam Ibn `Abidin (Allah have mercy on him) explains:“(Al-Haskafi’s statement: “Pigskin cannot be purified”) this is due to the fact that a pig is considered essentially filthy, in that the essence of a pig with all its body-components is filthy, whether dead or alive. Hence, the filthiness is not because of the blood that is contained in its body like other non-pure animals. Therefore, it does not accept purification (by tanning or other such methods)….” (Radd al-Muhtar, 1/204)Imam Al-Haskafi (Allah have mercy on him) states specifically with regard to pig-hair:“The hair of a dead animal other than a pig…….is pure”Imam Ibn `Abidin (Allah have mercy on him) explains:“According to Imam Abu Yusuf, which is the established narration in the Hanafi School, the hair of a pig is considered filthy and impure. This is the position chosen by Imam Al-Kasani in his Al-Bada’i` and Imam Al-Mawsili in his Al-Ikhtiyar.Thus, if one prayed with pig-hair more than the amount of a dirham, one’s prayer would not be valid…” (Radd al-Muhtar ala al-Durr al-Mukhtar, 1/206)In light of the above, it will not be permitted to acquire and use a hair brush that is made of boar bristles.If one is relatively certain of the hair brush being predominantly made of pig-hair, then one must avoid using the brush.If one offers prayer with pig-hair (or any other part of a pig’s body) attached to one’s self or clothing, then one would have to repeat one’s prayer.However, using dry hair brushes would not make one’s hair filthy, for the coming into contact with dry pig-hair does not transfer the filth to one’s body.Thus, the prayers you performed after using a dry hair brush made of boar bristles would not have to be repeated.However, if one’s hair or body comes into contact with a wet boar bristles brush, then one should wash one’s hair and repeat the prayer.Almighty Allah knows best."
http://aboutislam.net/counseling/ask-the-scholar/financial-issues/registered-education-saving-plans-permissible/,"In Canada, the government offers what's called RESP or Registered Education Saving Plan, where you can save money for your children’s education. For the money you save, you get a tax break plus the government contributes 20 percent of the money you save every month, up to a defined maximum. Of course, you will be getting return for saving this money over the years in the trust company. What should I check with the trust company to make sure the return I'm getting is halal?","Related Topics

 

Fines for Late Return of Borrowed Books: Riba?								

 

Can I Accept a Gift from a Bank Officer?								

 

Developing Software to Determine Who Is at Fault in Traffic Accidents: Allowed?								In the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:Registered Education Saving Plans, especially those done with conventional financial institutions, are interest-based. That is why one is advised to resort to Islamic Housing Cooperatives that are qualified for the RESP.In his response to your question, Prof. Dr. Monzer Kahf, Professor of Islamic Finance and Economics at Qatar Faculty of Islamic Studies, states:Most kinds of return on such plans with conventional financial institutions are interest-based. If you take such a plan (on interest) you have to give to a Muslim charity all accumulated interest over time and keep only your contributions as well as the government matching contributions.However, to the best of my knowledge, the Islamic Housing Cooperative of Canada (housed in Mississauga, Ontario) is registered and qualified for this RESP, and if you deposit with it, its return is lucrative and almost guaranteed because it only invests in helping Muslims get houses.You may also check with the Royal Bank of Canada (or maybe in Montreal, I am not sure about the name) because it announced the issuance of an investment plan that is Shari`ah compatible. See if it accepts this RESP. Almighty Allah knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/financial-issues/car-insurance-interest-allowed/,As-salamu `alaykum. Can I buy car insurance which deals with interest?,"Related Topics

 

Can Charity Be Given From Earned Interest on My Bank Account?								

 

Working for Non-Islamic Banks: Permissible?								

 

Should I Pay Back Lottery Money?								Wa `alaykum as-salamu wa rahmatullahi wa barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:If Islamic insurance is available, then you have to opt for it. Otherwise, you may buy car insurance and pay the price of the service by one cash payment, with no delay and no interest.Responding to your question, Prof. Dr. Monzer Kahf, Professor of Islamic Finance and Economics at Qatar Faculty of Islamic Studies, states:The car insurance contract does not deal with interest; it is either the company which sells its deals with interest, if it is a conventional insurance company, or the contract may contain interest clause in case of delayed payment.If there is Islamic car insurance available, deal with it and you will have none of these problems. If Islamic insurance does not exist, take conventional insurance for car, pay the price of the service by one , with no delay and no interest and whatever the company does with other persons is none of your business.In fact, owners and management of the company are responsible for what the company does, not you.Allah Almighty knows best."
http://aboutislam.net/counseling/ask-the-scholar/fasting/can-use-ointment-treat-dryness-lips-fasting/,As-Salamu alaykum. What is the ruling on a fasting person using ointment to treat dryness of the lips?,"Related Topics

 

Can We Listen to Music While Fasting?								

 

What Should Be Done in This Great Month of Ramadan?								

 

What Are the Lessons and Moralities of Fasting?								Wa `alaykum As-Salamu waRahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:There is nothing wrong with a person using ointment to moisturize the lips or nose.Answering your question, the late Saudi prominent Sheikh Ibn `Uthaymeen (may Allah have mercy on him) states: There is nothing wrong with a person using ointment to moisturize the lips or nose, or moistening them with water, or with a cloth and the like, but he should avoid anything that could reach the throat.But if anything reaches the throat without him intending it to, there is no sin on him, just as if he rinses his mouth and some water reaches his throat by accident, his fast is not invalidated by that. Allah Almighty knows best.Source: www.islamqa.info"
http://aboutislam.net/counseling/ask-the-scholar/arts-entertainment/tips-enhance-faith-summer/,"Dear scholars, As-salamu `alaykum. Could you give any good tips on how to maintain and improve faith in summer when semi-nudity is at its highest? Jazakum Allah khayran.","Related Topics

 

My Logic Overcomes My Faith: How to Control that?								

 

Why Always Me? I’m Losing My Faith								

 

Ex-Muslim Family Member Makes Me Confused About Islam								Wa`alaykum As-Salamu wa Rahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful.
All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:1- Islam, as a practical religion that considers people’s nature and need, encourages people to enjoy the blessings of Allah and at the same time not to violate the dictates of Shari`ah.2- Summer offers opportunity for Muslims to enjoy the blessings of Allah and to bring themselves closer to Him.3- This is done by means of avoiding the prohibitions, reflecting on Allah’s creation, participating in social activities that serve the community, etc.In his response to your question, Sheikh Ahmad Kutty, a senior lecturer and Islamic scholar at the Islamic Institute of Toronto, Ontario, Canada, states:May Allah bless you to come nearer to Him always. Your question shows your zeal to keep your faith intact.Having said this, I must point out that the first step towards maintaining our faith in summer is to formulate our intentions and ask Allah to open our mind and heart to ways of truth and righteousness.1. Pray to Allah always to keep your heart firmly entrenched in truth.2. Find some good companions who are pious and God-fearing, who will exert good influences on you and organize activities together to avoid such places [as beaches] or associations.3. Avoid such places and find other places such as nature trails or parks or parts of the country where such influences are minimal.4. While going out, arm yourself with duaa and dhikr. Don’t forget the specific duaa that the Prophet (peace be upon him) has instructed us to say while stepping out:Bismi Allahi, tawakkaltu `ala Allah. La hawla wa la quwwata illa billaah. (In the name of Allah, I place all my trust in Him. There is no power to avoid sins or strength to gain virtue except by His will and support.)5. Also keep the thought of Allah always in your mind and make dhikr(remembrance of Allah) your second nature by repeating words such as “subhanAllah; al-hamdu lillah; la ilaha illa Allah; wa la hawla wa la quwwata illa billah” (glory to Allah; praise be to Allah; there is no god but Allah; there is no power or strength except by the will of Allah).6. Finally, ask Allah to keep your heart and mind steadfast on faith by reading the following:Allahumma ya muqalliba al-qulub thabbit qalbi `ala deenika (O Allah, You are the twister and turner of the hearts; so make my heart firm on Your religion).Almighty Allah knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date."
http://aboutislam.net/counseling/ask-the-scholar/morals-manners/bible-prohibit-homosexuality/,"Does the Bible prohibit homosexuality? If it prohibits homosexuality, give some verses from the Bible.","Related Topics

 

Same-Sex Feelings: How to Get Rid of Them?								

 

Does Adultery Include Cyber Sex or Phone Sex Chatting?								

 

I Committed a Homosexual Act; I Feel So Guilty								Wa `alaykum as-salamu wa rahmatullahi wa barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:Indeed, homosexuality is forbidden in Islam as well as in Judaism and Christianity; there are many verses in the Bible prohibiting homosexuality.In his response to your question, Sheikh Ahmad Kutty, a senior lecturer and an Islamic scholar at the Islamic Institute of Toronto, Ontario, Canada, states:Homosexuality is forbidden by the Bible as well as the Qur’an.Here are some specific texts from the Bible:1 Corinthians 6: 9,“9: Or do you not know that the unrighteous [a] will not inherit the kingdom of God? Do not be deceived: neither the sexually immoral, nor idolaters, nor adulterers, nor men who practice homosexuality, [b]Romans 1: 26-28,“26 For this reason God gave them up to dishonorable passions. For their women exchanged natural relations for those that are contrary to nature; 27 and the men likewise gave up natural relations with women and were consumed with passion for one another, men committing shameless acts with men and receiving in themselves the due penalty for their error. 28: And since they did not see fit to acknowledge God, God gave them up to a debased mind to do what ought not to be done.”Leviticus 20: 13,“13: If a man lies with a male as with a woman, both of them have committed an abomination; they shall surely be put to death; their blood is upon them.”Leviticus 18: 22,“22: You shall not lie with a male as with a woman; it is an abomination.”All the above quotes are from English Standard Version (ESV).Allah Almighty knows best."
http://aboutislam.net/counseling/ask-the-scholar/hajj/can-i-take-a-loan-for-udhiyah/,"As-salamu `alaykum. I got a question regarding sacrifice on `Eid Al-Adha; if a person wants to do qurbani (sacrifice animal) on `Eid but does not have enough money due to bills or some other reasons, so can he borrow money from somebody and return it after few weeks? Is sacrifice would be considered valid in this case? Or one should have his or her own money for the purpose of sacrificing animal? Jazak Allah.","Related Topics

 

Lessons to Learn from Hajj								

 

How Would Hajj Unify Mankind?								

 

Son Attached to Sheep and Becomes Desperate after Slaughtering								In the Name of Allah, Most Gracious, Most Merciful.All thanks and praise are due to Allah and peace and blessings be upon His Messenger.In this fatwa:It is known that Udhiyah is a sunnah for those who are financially able to perform it. So, though it is not forbidden, you are not required to have a loan for Udhiyah.Responding to your question, the eminent Muslim scholar, Dr. `Abdel-Fattah Idrees, Professor of Comparative Jurisprudence at Al-Azhar University, stated:Udhiyah is a sunnah only for the one who is able to do it. As for the unable one, he is not required to do it. So, there is no need for him to have a loan for Udhiyah.It was narrated that the Prophet (peace and blessings be upon him) said, “… if I forbid you to do something, then keep away from it. And if I order you to do something, then do of it as much as you can.” (Al-Bukhari and Muslim)Also, Allah Almighty says in t he Qur’an, “Allah does not charge a soul except [with that within] its capacity.” (Al-Baqarah 2:286)In conclusion, you need not overburden yourself with a loan for udhiyah which is required only from those who have the financial ability to afford it.Allah Almighty knows best."
http://aboutislam.net/counseling/ask-the-scholar/zakah-and-charity/forgot-zakat-al-fitr-what-to-do/,"As-salamu `alaykum. Last year, I did not pay Zakat al-Fitr before `Eid Prayer because I didn't remember it until after the Prayer. Then, I didn't pay it after the prayer thinking that it would be charity after the prayer and not the obligatory Zakah. I haven't paid it until now. So, what do I have to do? The second question: my wife has gold. Do I have to pay Zakah on it (noting that my wife wears this gold from time to time)?","Related Topics

 

Is There Zakah on the Money of Elderly People?								

 

Can Charity Be Given From Earned Interest on My Bank Account?								

 

Is it Permissible to Accept an Interest-Based Grant?								Wa `alaykum as-Salamu wa Rahmatullahi wa Barakatuh.In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In thsi fatwa:Forgetting Zakat al-Fitr does not justify neglecting it, as a Muslim would not be blamed for what he or she forgot. So, you have to pay Zakat al-Fitr that you missed last year, as it is considered a debt on you.Responding to your question, Dr. Salah Al-Sawy, the President of the Shari`ah Academy and the Secretary General for the Assembly of Muslim Jurists in America, states:You are obliged to pay the Zakat al-Fitr that you did not give out last year, and the fact that you forgot lifts from you the sin of not meeting your obligation.However, it remains a debt upon you. You will not be relieved of the responsibility until you pay it, so do that promptly, and may Allah bless you.As for paying Zakah on permissible adornment, this is a point of disagreement among the scholars. The opinion that it must be paid is more certain to clear you of your obligation and more cautious in terms of your faith.So, if the amount of gold has reached the legal threshold (nisab), which is 85 grams, you have to pay the Zakah for it, for that is better in terms of meeting your obligation and more pleasing to your Allah.We ask Allah to grant success to us and to you. And Allah Almighty is the Most High, and He knows best.Allah Almighty knows best.Excerpted with slight modification from, www.amjaonline.com"
http://aboutislam.net/counseling/ask-the-scholar/hajj/carrying-a-baby-in-a-sling-during-ihram-allowed/,What is the ruling on wearing a sling to carry a baby like a kangaroo while performing Hajj?,"Related Topics

 

Lessons to Learn from Hajj								

 

How Would Hajj Unify Mankind?								

 

Stoning Pillars During Hajj: Did Devils Turn into Stone?								In the Name of Allah, Most Gracious, Most Merciful.All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:There is nothing wrong with wearing a sling to carry a baby during the state of ihram, for such an act resembles carrying a waterskin or a purse, which is not forbidden.Responding to the question, the prominent Saudi Islamic lecturer and author Sheikh Muhammad Saleh Al-Munajjid states:There is nothing wrong with wearing a sling to carry a baby while in the state of ihram, because that is not the kind of clothing that is described in the texts as being forbidden during the state of ihram, nor is it like such clothing.It is rather more like carrying a waterskin or a purse, or like carrying one’s luggage on one’s back tied with a rope around the chest, which is not forbidden.The clothes that are forbidden [for men] during the state of ihram are shirts, pants, burnus (a wide garment with an attached hood to cover the head), turbans, and khifaf (pl. of khuff socks made from thick fabric or leather). The evidence for such forbiddance is the hadith reported by `Abdullah ibn `Umar (may Allah be pleased with him): A man stood up and said, “O Messenger of Allah, what do you command us to wear when we enter the state of ihram?” He said, “Do not wear a shirt, pants, a turban, a burnus or khifaf, unless a man does not have any sandals, in which case he may wear khifaf and cut them so that they reach below the ankle. And do not wear any garment that has been dyed with saffron or wars (safflower).”With the above in mind, we consider the sling mentioned in the question like carrying a waterskin or carrying one’s luggage on the back tied with a rope around the chest when necessary. Some scholars state that it is permissible for a person in the state of ihram to carry his luggage on his back and to tie it with a rope around the chest when necessary. This is very much like a sling for carrying a child.Almighty Allah knows best.Editor’s note: This fatwa is from Ask the Scholar’s archive and was originally published at an earlier date.Source: www.islamqa.info."
http://aboutislam.net/counseling/ask-the-scholar/family/married-sister-unknowingly/,What is the ruling if someone marries his sister without knowing that she is his sister?,"Related Topics

 

Shall I Fast in Ramadan While Breastfeeding?								

 

My Suitor Doesn’t Have a Job: Marry or Delay?								

 

Does Being Barren Preclude a Girl from Marriage?								In the Name of Allah, Most Gracious, Most Merciful. All praise and thanks are due to Allah, and peace and blessings be upon His Messenger.In this fatwa:The two of them must separate. They will not be held accountable in front of Allah for what they did without having knowledge.Answering your question, Sheikh Mustafa Umar, President of California Islamic University, states:Thank you for your question.Firstly, I am very sorry to hear about this situation. It is very rare that someone would not know their own brother or sister, but it can happen.When a person learns that they have married their own sibling, it can be very stressful and emotionally damaging. I suggest these two get proper help from an expert counselor on how to emotionally digest this situation.Marriage to a sibling is not allowed in Islam and is also not valid. A man named Uqbah once came to the Prophet Muhammad (peace be upon him) and notified him that he had just learned that his wife was also his sister through breastfeeding. When the man tried to convince the Prophet to let them remain married he responded, “How can you keep her when that lady has said that she has suckled you both of you? So abandon (divorce) her.” (Al-Bukhari and At-Tirmidhi)If this is the case for a milk-sister, then being married to a real sister is even more detested. The two of them must separate. They will not be held accountable in front of Allah for what they did without having knowledge.Almighty Allah knows best."
