link,question,answer
https://eshaykh.com/sufism/permission-sufism/ijaza-for-marriage/,"
بسم الله الرحمن الرحيم
Asslamoalykum
[private] and [private](we are cousins).before engagement or nikah i wanted to ask Sayyidi. please ask if They say yes or no. ask Them to make dua for us please.
JazakAllah
","
Walaikum assalam,
Yes you have permission for marriage. Mawlana is praying for you.
Success is from Allah,
Ali Elsayed

"
https://eshaykh.com/womens-issues/my-hijab-or-my-spouse/,"
ASA shaykh,
I have a huge problem, I recently had a reawakening of my deen and I took a hijab. When I got married I wasn’t a hijabi and when I decided to take the hijab my spouse didn’t object. It’s been two years Alhumdulillah that I have been wearing the hijab and began noticing my husband drawing away from me. I want to know if I should remove my hijab to continue to please my husband or maintain it because my heart doesn’t want to turn from the path I’ve taken to become a better Muslim. I’ve been told to remove it if it is causing martial problems. Please help guide me.
Jazak Allah ul khair
","
Hijab is not for husband. Unveil yourself in front of your husband. Sometimes when wearing hijab, hair may get smelly or sticky so avoid that as much as feasible and make your hair beautiful for him. Hijab is for going out, so don’t go out so much; this way you don’t have to wear hijab all the time.
Hajjah Faridah
"
https://eshaykh.com/uncategorized/jazakallah/,"
Asalam o alaikum,
 I just want to say that this is an excellent website helping thousands of Muslims across the world only for Allah ‘s sake. May Allah bless this entire team with lots of success in the world & hereafter. Ameen.
I am anxiously waiting for your response regarding my dreams that I had sent. Kindly tell me some wazeefa for getting married soon also as I am turning quite old now and my old mum is very worried about me. I have done almost everything and stayed on the right track also but I get worried a lot when I think about being left alone as I have no other family member besides my old mum. Thank u so much. Plz pray for me also. My best wishes will remain with all of you 4ever.
 Allah hafiz 
","
Wa `alaykum salam wa rahmatullahi wa barakatuh,
Alhamdulillah thank you, and the same to you in-sha-Allah!
Your dream request has been sent to one of our mashaykh. In-sha-Allah, you will get a response soon. Thank you for your patience.
For marriage, you may follow Mawlana Shaykh Hisham’s advice here and also read the salawat in the book, “Salawat of Tremendous Blessings” in-sha-Allah.
Staff
"
https://eshaykh.com/dreams/sayyidina-izrael-alayhi-salam/,"
Assalamu Alaykum Wa Rahmatullah
May Allah(S.W.T) bless Sultan-ul-Awliya Sayyidi Mawlana Shaykh Nazim (Q) and Sayyidi Shaykh Hisham(Q) Aameen
I saw in a dream that I am siiting on a sofa and a man came to me, a beautiful glowing face. I knew he is Izrael Alayhi Salam. I also knew in the dream that he had come to take my soul. He came near me, I was on sofa and he (A.S) sat on his knees on the floor and put his hands on my wrist or leg (can’t remember correctly)…and started to recite something. I started feeling a bit of uneasiness and a slight headache.
The same day I saw that I have been given a dua of one page might be by Rasulullah (S.A.W).
Jazakallah. 
","
wa `alaykum salam,
Amin. It is a good dream. Remembrance of death is nearness to Allah Most High and seeing death in dream points to life, and blessings here and hereafter, insha-Allah.
Hajj Gibril Haddad
"
https://eshaykh.com/dreams/istikhara-dream-interpretation-please-help-me-out/,"
Assalamualekum,
I am in love with this guy from last 3 years. Recently he planned to shift back to his home town thus our marriage is in trouble. I did istikhara for 3 days to seek the guidance of Allah and ask should I continue with this guy or not. In first dream I saw this guy has taken me to his home town and we are traveling in a bus and enjoying scenery. Second dream was not clear but yes I saw him and I was there in his hometown only.
In third dream I saw my self again in his hometown and i saw that man following a strange guy and reach to unknown place. Where he shows me a girls skeleton. In dream I  got the smell of a dead body. He threaten to kill me but somehow he let me go alive.
please Guide me.
","
Alaykum as-Salam,
The true istikhara is the first one so be patient and let your  respective families communicate your intention to each other. Recite Ya  Fattah Ya Karim x100 daily.Hajj Gibril Haddad"
https://eshaykh.com/halal_haram/family-members-prohibition-cutting/,"
Does the prohibition to cut hair and nails (for those who subscribe to it) then apply only to the head of the family who is paying for the cost or does it also apply to the rest of the family members whom the qurban is intended for?
","
From MUIS (Islamic Religious Council of Singapore) Website:
This prohibition only applies to the head of the family and is not applicable to the rest of the family members.
And Allah knows best.
Staff
"
https://eshaykh.com/dreams/garden-2/,"
Salaam,
This Ramadan I have had 4 dreams of my front garden. Each time my garden has been sabotaged and my plants and grass taken and I because of the time and effort I had put in. (In real life I have done my garden and entered a competition).
","
Audhu billahi min ash-shaytan ir-rajim
Bismi-llāhi r-raḥmāni r-raḥīm:
wa `alaykum salam,
Don’t forget to plant as diligently for your eternal garden.
Dr. Karim
"
https://eshaykh.com/uncategorized/jinn-3/,"
Salaam,
I feel as though there is something watching me constantly as night. I saw a figure near my bed and it came closer but I closed my eyes and started reading duas.
The next night I felt my bed move and the springs make noises as if something had come and sat down beside me and then I felt cold strokes on my forehead as though something was touching me.
Its not just in my room its when am alone at night even when am downstairs watching TV i could feel a presence.
Am not sure what it could be but I was wondering If you could help?
Its happened before in the past about 4 years ago where something use to pull my arm and tap my shoulder until one night something pulled my covers off harshly, Could it be the same thing?
Jazakallah..
","
wa `alaykum salam,
Follow the instructions of Shaykh Hisham Kabbani in the Post “Jinn Cause Me Problems URGENT“.
Dr. Hussein
"
https://eshaykh.com/doctrine/about-the-authenticity-of-dua-related-to-sayyidina-abu-bakr/,"
Assalamu alaykum w.r.w.b!
I have a question concerning dua which is related to Hadhrat Sayyidina Abu Bakr R,A. To be precise, it is attributed to Abu Bakr R.A. that he used to make dua as : “My Lord, In the Hereafter enlarge my body to the extent that I’d fill the whole and nobody else would enter it.”
My question is this dua made by Sayyidina Abu Bakr R.A. and is there source which could verify this?
Thank you very much
","
Alaykum Salam,
This is sometimes related as a saying of Abu Yazid al-Bistami.
Hajj Gibril Haddad
"
https://eshaykh.com/doctrine/praying-behind-a-wahabi-revisited/,"
I am sorry to be a trouble but my heart is not content with the query I  asked you. Remember I asked you if a person disrespects the Prophet (s)  how can we pray behind him? You had told me that  how do we know if he disrespected. I came across a query on eShaykh  which specifically lists that the Wahabi Imam  disrespects the Prophet (s) but he has been redirected to another  question which states that it is allowed. The URL in question is:
http://eshaykh.com/ibadat-worship/salat-prayer/salaat-behind-a-wahabi/
Could  you please check on this? I understood your clarification the other day  but I want to know if the response given to the questioner above was  accurate since my heart does not allow me to accept it.
Jazak Allah.
","
In particular, this questioner states:
Can you shed some light on praying behind a Wahabi who disrespects Nabi e karim Swallallahou Alaiyhi wassalam.The Wahabi doesn’t believe in hazir nazir etc…
Not believing in Hazir-Nazir is not necessarily disrespect. It might just be the way that imam was trained.
For example you told me Jazak-Allah. When you don’t add “al-khayr” at the end this means “may Allah punish as you deserve”. This is a mistake in training but your intention was undoubtedly good.
Shaykh Hisham writes, in the Encylopedia of Islamic Doctrine:
…it is known that Ibn `Umar prayed behind al-Hajjaj ibn Yusuf al-Thaqafi, who was a tyrant and shed the blood of the innocent. It is also known that Ibn `Umar prayed behind the People of Innovation such as the Khawarij. He used to say, “Salat is an excellent deed (hasana), and I don’t care who takes part in it with me,” and “whoever says, Hayya `ala al-Salat, I respond to him [with yes].” [This is related in Sunan al-Bayhaqi (3:121), al-Mughni (2:186-187) and elsewhere]…
I hope this clarifies this issue.
Taher Siddiqui
"
https://eshaykh.com/dreams/hearing-the-voice-of-the-dead/,"
Asalamu Ale’kum, i dreamed that i walked in my house and as soon as i steeped in the door i heard the voice of my father who passed away several years ago. his voice was comin from towards the refrigerator i couldnt see him only his voice he said my name three-times in a tone that he wanted to grab my attention..this a dream from several months ago.
","
wa `alaykum salam,
This dream is a signal from your father from the “other side” that you need to recall him more, and to pray for him and donate rewards of any recitation that you do to him.  He did a lot for you, now is your turn to do for him, for “the good deeds of the Children of Adam are cut except from three things”, according to the hadith where the Prophet (s) said, “sadaqatun jariya, a flowing donation that you give in any way, a righteous child that remembers you when you die and prays for you, and knowledge you leave behind that from which people benefit.”
Allah knows best,
Taher Siddiqui
"
https://eshaykh.com/family/lost-love-5/,"
Salaam.
I have lost my fiance. He is not Muslim but I’m from a Muslim family.
My fiance and I were going to have a child. He left us last week. Can you help me to do  dua of Hazrat Davud for us? I want him back to us. Please help us
","
Alaykum Salam,
You cannot put the cart before the horse as it will not get you anywhere. Before bringing a child into the world a family is needed, and its precondition is marriage, which furthermore needs to be valid [ie husband must be Muslim]. Your request lacks all three.
Hajj Gibril Haddad
"
https://eshaykh.com/doctrine/regarding-shaykh-imran-hosein/,"
Assalaamu alaykum
I have read the work of Shaykh Imran Hosein about freemasonry and the system of dajjal and about Imam Mahdi A.S and I am inclined to believe very much so that what he is saying contains a lot of truth. I would like to know your truthful opinion on this and whether I should stop reading this guy’s work.
Also, I wanted to know your feeling about this book, would you recommend its content to me? surrendering-islam
I would appreciate any guidance on this asap.
fiamanillah
","
wa ‘alaykum salam,
Without making any judgment on the shaykh mentioned, what is the benefit of a murid of Mawlana Shaykh Nazim al-Haqqani delving into that which is beyond our control? This only incites anger in the heart and then along come groups and teachers who take advantage of such anger to turn people to “the dark side”. Instead study the ways of the heart according to our Sufi masters and prepare for the next life.
and Allah knows best,
Taher Siddiqui
"
https://eshaykh.com/uncategorized/enemy-3/,"
ASSALAMAOALAKUM MY DEAR MY LOVE MY RESPECTED MAULANA AND ALL IMAM ASSALAMOALAKUM… I HAVE A QUESTION THAT MY BROTHER WIFE IS A BIG ENEMY OF MINE. SHE IS SPREADING EACH AND EVERY NEWS RELATED TO ME AND MY WIFE IN ALL FAMILY. NOW THE HALF OF THE FAMILY IS MY ENEMY. I JUST WANT A WAZIFA SO THAT MY BROTHER WIFE REAL FACE AND ALL ITS PRACTICES TO SPREAD NEWS RELATED TO ME COME ACROSS AND COME TO KNOW BY MY MOM AND DAD. SO MY MOM AND DAD CAN KNOW HER REAL FACE. JAZAKALLAH I NEED YOUR PRAYERS I M SURROUNDED BY LOT OF ENEMIES. MAY ALLAH GRANT U AJAR AAMEEN.
","
wa `alaykum salam,
Please see the Post “Prayer against enemy” for a wazifa.
Staff
"
https://eshaykh.com/halal_haram/nikah-with-fathers-stepdaughter/,"
My mother passed away a few years ago, and my father then married a widow who has a daughter from her previous marriage. I lived a few years with my father before I left to study abroad. I am now nearly done and I want to know if I can ask my father’s stepdaughter for nikah? I like her and I want to look after her.
","
There is no harm in marrying your father’s stepdaughter.
Imam Senad Agic
American Islamic Center – Chicago
Majlis #1 Head Imam (IABNA)
www.aicchicago.com
www.imamsenadagic.com
www.iabna.org
"
https://eshaykh.com/dreams/eating-with-dead-uncle/,"
Salaam,
My sister was dreaming of my uncle who passed away years ago on Thursday night. She was seeing our family seated near my uncle and he had lots of cooked rice on a big leaf. He told us to eat. My sister looked at him and he seemed to have a thin body and his face was not bony as the rest of the body.
May I kindly know what this dream means?
Thank you.
 Salaam.
","
Audhu billahi min ash-shaytan ir-rajim
Bismi-llāhi r-raḥmāni r-raḥīm:
Wa `alaykum as-Salaam,
This dream can mean that your uncle is saying to the family to make saqaka or to feed  people in need, and do it on his behalf.
And Allah (awj) knows best.
Yassir Chadly
"
https://eshaykh.com/sufism/it-is-necessary-to-have-a-spiritual-name/,"
Salam to all,
I like to know it is necessary to have a spiritual name those who are muridee of Shaykh Nazim (qs)?
If yes ,please tell me what is my spiritual name??
Thank you and May Allah Bless you all.
","
wa ‘alaykum salam,
Everyone has 7 heavenly names. However Shaykh Hisham is not giving out that information any longer.
See Post “Significance of spiritual names“.
Taher Siddiqui


"
https://eshaykh.com/dreams/seeing-rasoulallah-s-on-hajj/,"
اسلام عليكم
I had a dream…where my mum, bro and I went for hajj and soon after seeing Rasool sallallahu alaihiwasallam’s ziyara I sleep and kiss the floor in respect and pray that I die in that state….later I woke up as I was blocking the way. I haven’t visited the holy place. I’m a female unmarried.
","
Alaykum salam
This is a good dream and it points to what you asked. It is a sign your request is accepted in sha Allah.
Hajj Gibril Haddad

"
https://eshaykh.com/halal_haram/beard-problem/,"
Asalamu alaykum Sayiddi,
Sayiddi, the hair on the left side of my face are so scarce that In case I grow a beard, it would look abnormal. Kindly, guide me on what I should do to grow facial hair. I feel very guilty when I shave.
Aslamau alaykum Sayiddi.
","
`Alaykum Salam,
It is enough to grow the beard on the chin and jawbones, excluding the cheeks, or grow it just on the chin.
Hajj Gibril Haddad
"
https://eshaykh.com/sufism/murshids/,"
Asalamualaykum
I heard that only three in this tariqa are capable of giving irshaad, Shaykh Hisham, Shaykh Adnaan and Shaykh Mehmet.
I just want to ask does that mean that they are the only murshids in this tariqa and none of the other khalifas have reached the level of any of the four different levels of spiritual guided?
","
wa `alaykum salam,
They are the only khalifas. Others are madhun‘s (representatives) who can lead dhikr, give baya`, give suhbat from Mawlana Shaykh’s teachings, but are not on the level of irshad.
Taher Siddiqui

"
https://eshaykh.com/uncategorized/can-you-heal-by-thought-alone/,"
Can you heal by thought alone?
","
Audhubillahiminashaytanirajeem
BismillahirRahmanirRahim
As Salaam Alaikum, 
It sounds like you are asking if people can heal without the means of medicine. If that is true, we know that Allah is the Healer and He can use any means including “thought” to heal us. As the famous Hadith Qudsi states: “I am as My servant thinks (expects) I am.”
A thought can be a supplication, expectation, or focus on Allah’s Name and/or Attribute that can be a means to healing.
Wallahu Alam,
Kamau Ayubbi
"
https://eshaykh.com/uncategorized/istikhara-10/,"
Assalammu’alaykum ya Sayyidi and all,
In reference to my previous post, http://eshaykh.com/dreams/strong-light-from-the-quran/. My istikhara was whether keeping contact with a particular muslim man I know would be good for me or not as I would like to like to marry him. I do not think the muslim man is interested in marriage with me but my heart is telling me otherwise. Is it the devil messing with my heart. Should I live this situation and move on. In this current times we are easily tripped by the devil. Please forgive me for my bad adab and prayer for my family/relatives/friends/me. Your time and effort is highly appreciated. Many Thanks.
","
Wa `alaykum salam,
If he proposes to you go ahead. If he is not proposing it is not good adab to throw yourself on him, so move on with your life unless you have a girlfriend or relative that can go and try to bring this issue to him by asking him what he thinks about this girl to marry. Insha-Allah, then you can then see if he is interested as it might be he is shy to tell you.
Shaykh Muhammad Hisham Kabbani
"
https://eshaykh.com/health-family/illness-2/,"
Assalaam u alaikum ya sayyedi,
We have recently discovered that our neighbour’s 4 year old child Bilal has been diagnosed with Leukemia after spending months in various hospitals. We have seen him grown up so naturally it has come as quite a shock to all of our family, his parents are distraught and in need of prayers. We held dhikr for Mawlana Shaykh Nazim’s birthday in which we prayed but I also hoped you would include him in your prayers. Please make dua for him and for the well being of all mureeds.
I would like to thank you immensely and the whole team for putting this website together, it has been a blessing.
May Allah shower you all with His blessings.
","
wa `alaykum salam,
Fatiha.
Abdul Haqq
"
https://eshaykh.com/prayer_request/want-to-marry-someone-a-duty-that-was-once-diffuclt-in-the-past/,"
As-salaamu ‘alaykum wa rahmatullahi wa barakatuh,
This is my third time requesting. I waited four months after my first post and still did not get a response.
I met a girl five years ago and wanted to marry her. Two years ago things did not go very well between us because people got in our way due to jealously and secondly I was also not able to marry her at that time due to financial situation and me being a student. However, she felt that I was not brave enough and did not support her when the time came two years ago. Which was not the case. I would like to request permission for a wazifa to bring my love back to me. I have worked and sacrificed a lot to obtain the higher education that will allow me support not only my family but hers as well.
","
A`udhu billahi min ash-shaytan ir-rajeem
Bismillahi ‘r-Rahmani ‘r-Raheem
wa `alaykum salam wa rahmatullahi wa barakatuh,
Sorry for the delay. Due to extensive travel by eShaykh staff we have fallen behind in responding to eShaykh posts. Thank you for your patience.
InshaaAllah you may use the dua of Sayyidina Dawud (as) as advised here.
Staff
"
https://eshaykh.com/hadith/majority-go-women-going-to-hell/,"
I know that there is a hadith that majority of women in hell for being ungrateful to husband and they are in hell but does that mean they are only temporarily there? If I am correct in Islam once you are a Muslim no matter what you do whether killing or adultery you will go to heaven eventually once you pay your debt to Allah for going to hell like in jail and once your time is up you can go to the level of heaven you deserved. So if a Muslim woman went to hell for being ungrateful does that mean she will go to hell temporarily and go to heaven eventually and that hadith about majority of woman in hell will be no longer true but a history and a past event? Am I right?
","
Imam al-Qurtubi is suggesting that the women forming majority in hell will stay there temporarily and will be brought out of hell and enter Paradise.
Imam Senad Agic
American Islamic Center – Chicago
www.aicchicago.com
www.imamsenadagic.com
"
https://eshaykh.com/ibadat-worship/siyam-fasting/fasting-when-on-benzodiazopine-medication/,"
Salaam Alaykum wa rahmatullah wa barakathu,
Sayyidi I am on high doses of knlonopin, zoloft, lyrica, and seroquel. These medications are schedule IV class and are dangerous if stopped being taken even for one day. The result can be seizures, panic attack, and vomiting, muscle shaking. I have been told by clerics that i should try and wean myself off these medications. They are for brain injury, traumatic stress disorder from abuse and violence in my life and sexual abuse. What can I do for Ramadan? How can I fast? What is your advice Ya Shaykh?
","
wa `alaykum salam,
Follow your doctor’s advice and do not make any medication changes on your own. Ask your physician if you are able to fast.
If you must take medications during fasting hours you may fast and only break the fast for taking the medications with small amount of water then resume fasting after taking your medications. Actions are by intention. And Allah knows best.
Dr. Karim
"
https://eshaykh.com/dreams/dream-grandshaykh-abdullah-al-daghestani/,"
Salaam Alaykum, may this message arrive you in good health inshaAllah. Two days ago I saw Grandshaykh Abdullah al Daghestani radiAllahu anhu in my dream. He was giving a speech at my university. Everybody was impressed by his appearance and he kept staring at me. After the speech was over there was a discussion but I’m not remberering what it was about. I told a fellow student who was a non-Muslim (actually saw her in my dream for the first time) that he is my Shaykh and she just looked at me in an admiring way and told her friends: “Oh my God, he is her Shaykh.” After that I went to the Shaykh and he gave me a grade. He gave me a B, which disappointed me in a way, but he said: “You’re good one” or he said: “Good, good.” – I can’t recall the exact words unfortunately.
May Allah swt reward you for your efforts inshaAllah.
","
Alaykum Salam,
A very good dream which shows encouragement and that you are on the right path with Mawlana Shaykh Hisham. “You’re a good one” is the manner of speaking of Mawlana Shaykh Nazim so your dream counts as seeing him also, as well as seeing those who took from both him and Grandshaykh.
B grade and disappointment might mean a number of things, such as
– encouragement and being “on the way” so as not to rest on your laurels;
– or encouragement to focus on your Shaykh without care as to who admires you and who disapproves;
– or a reminder that your shaykh is not Grandshaykh but rather his successor, so that next time if you see Grandshaykh you might say he is the shaykh of my shaykh you will get full grade;
– or a reminder that we do not work for grades or degrees, i.e. do not expect reward but rather lose yourself in your focus and care only for that. Allah knows best.
Hajj Gibril Haddad
"
https://eshaykh.com/dreams/prophet-mohammadp-b-u-hsaying-jihad/,"
Assalam-o-Alaikum! Thank you for interpreting my previous dream!
On 6th of Shawal I saw myself buried alive in dream with a lagre cement slab placed over me. Many people are standing outside on my left hand side, some are laughing at me and making fun of me. Then a man comes running from my right side and says”stay away! Prophet(s) is coming to meet her”. They all run away, the slab slides away, Prophet(s) arrives and says “JIHAD, SHAHADA, SHAHEED“then He (s) hugs me and we start travelling beneath the earth. A window appears showing Muslims fighting with swords as if jihad has begun and they are all happy. Prophet(s) smiles at them.We continue travelling and talking to each other in Arabic.The dream ends then a voice tells me that  “today the time of your death has been decided”. Kindly tell me the interpretation of this dream. Should we all join the black flags arising from Khorasan?as Imam Mahdi(a.s) will be among them.
Allah bless you all!
","
wa `alaykum salam,
In dreams, death signifies life and seeing the Holy Prophet (upon him blessings and peace) is a big blessing that bodes spiritual acceptance, progress, and encouragement here and hereafter. Shahada and jihad point to struggle against the ego and Shaytan which laugh and scoff although they will be defeated, and travel points to a spiritual mi`raj and husn al-khatima that will be granted insha-Allah. This is a very good dream, congratulations.
Hajj Gibril Haddad
"
https://eshaykh.com/sufism/jalaal-state/,"
Asalamualaikam wr wb
Ya shaykh Hisham
I wanted to ask you what is “jalaal“. I read many awliya were very jalaal and had extremly jalaal eyes, such as Shaykh Sabir Pak qadassalahu sirru hul azeez and Shaykh Khalid al Baghdadi And Sayidina Abdul Qadir JILANI. Or they used to come into a state of jalaal.
","
wa `alaykum salam,
Jalal is complementary to Jamal, as Might and Power are to Beauty and Love. The Jalal and Jamal that manifested in the witnessing of the great Saints when that rank was manifest in them could overtake the beholder and result in being completely overwhelmed.
Dr. Bazaraa


"
https://eshaykh.com/health-family/prayer-request-for-extreme-anxiety-panic-attacks-and-constant-depression/,"
I require powerful prayers to be read for my self as I am suffering really badly from depression, panic attacks and dizziness. I feel like dying everyday. My mother passed away in 2010. I am 2_ yrs old and have a beautiful baby now. My name is [private]. Inshallah help me in Allah’s name. Amin
","
Consult a physician if you have not done so already.
Mawlana Shaykh Hisham is praying for you in sha Allah. Recite or sing whenever in need:
“Hasbi Rabbi JallAllah, Ma Fi Qalbi Ghayrullah, Nur Muhammad Sallalah,
La Ilaha Ilallah.” Allah Most High will replace your grief with contentment in sha Allah.
Hajj Gibril Haddad
"
https://eshaykh.com/dreams/i-kissed-blessed-feet-of-maulana-shaykh-nazim-al-haqqani/,"
Assalamu Alaikum,
 I saw Maulana Shaykh Nazim Al-Haqqani in a dream that after the wudu he entered into the room and placed his feet on the towel to dry them, I got a chance to kiss his blessed feet, so I lowered myself like going into prostration and kissed his blessed feet, during this process I felt that Maulana saw me and he let me kiss his blessed feet. After that I gave that towel to my cousin to place on his face for the sake of blessings.
","
Walaikumas Salam Wa Rahmatullah Wa Barakatuhu
Bismillahir Rahmanir Raheem
Good news for you Masha Allah. Mawlana’s feet represents the ability to stand firm with conviction on the straight path (siratul Mustakim). This means Allah (Subhanahu ta’la) will bestow you the strength of faith to stand firm on the right way by being a humble person throughout your daily life by following Mawlana’s footsteps. Also it means that the kisser (in this case you) will be honored with some responsibility according to your capacity. Perhaps to invite your family members and cousins to the way of the sufi people, the way of the people of zikrullah.
Syed Shahzaman
"
https://eshaykh.com/uncategorized/can-a-7th-century-man-be-a-role-model-in-the-21st-century/,"
FAO Shaykh Gibril Haddad
 Assalamu Alikum Dear Shaykh Gibril Haddad
I did not find any other communications to send the below video to you. I hope this is okay with you, inshallah! I thought I send it to you, which will be an interest to you. Maybe you can put a link in your website for this video?

Wa Salam

","
Alaykum Salam,
Thank you.
Hajj Gibril Haddad
"
https://eshaykh.com/sufism/awrad-2/,"
Assalamualaikum
wheather we have to do dikr allah allah in heart or are in tongue.which is best .
mawlana sheik advice to do which dikr , heart or tongue.
how many times we have to do dikr allah allah.
","
wa `alaykum salam,
See the Naqshbandi website “The Daily Awrad” for instructions on how a new murid (initiate) should perform daily dhikr.
Staff
"
https://eshaykh.com/halal_haram/various-questions-2/,"
Asalaamualaykum wr wb knowledgeable eshaykh staff,
1. Is someone exempt from removing hair in certain areas if there is dry skin/excema there, so much so, that it burns to apply hair removal cream? If not, what alternatives are there for hair removal and what should one do about the excema?
2. What parts of the body need to be covered (for women) when reading the Qur’aan? Does it change if one is reading it inside the bed  ? (sorry if this sounds silly)
3. Is it true that any nawafil acts performed arent accepted if one still has qaza salaah‘s to make up?
4. I find it hard to perform rabitah. I have tried it with a picture of Madinah, Makkah and Mawlana Shaykh Nazim but the picture doesnt stay for that long. How do I improve this?
Thank You Very Much + May Allah Ta’la Reward You :)
","
wa `alaykum salam,
1) Get expert medical advise on the matter, especially if the eczema is a  serious one. They may offer various treatments, some of which may  not be that invasive.
2) All of a woman’s body are to be covered,  except for the face and two hands up to the wrists; and for Shafi`is,  including the feet.
3) There is an opinion to that point. There is also allowance that you may continue to do both, so you can.
4)  You are trying too hard. Just intend in your heart that you are in the  spiritual presence and awareness of the Shaykh, and call with Madad.  Keep on doing and do not give up, Insha Allah, you will be there.
Abdul Shakur
"
https://eshaykh.com/sufism/is-bayat-for-life-until-judgment-day/,"
As-Salaamu Alaykum to Mawlana Seyh Hisham Kabbani and Family and to Mawlana Seyh Nazim Qs Most of all. I heard from many jamaats of the Haqqani tariqa that once a mureed has Baya with Mawlana Seth, Mawlana Seyh has rights and watches over that mureed until end of his life. Day of Promises Seyh Nazim was present with all future and past Naksibendi mureeds is the reasoning for this. Is this true? Can a person be so bad with sin or so weak that they get kicked out of Tariqat by Seyh Nazim (Qs)? Forgive my adab please. If the person drinks or sins or learn from other Shuyukh can one be kicked out? JazzakAllah
","
wa `alaykum salam,

Yes, no and no. Can you tell your children, “You are not mine anymore”?
Taher Siddiqui

"
https://eshaykh.com/ibadat-worship/how-to-ask-question-to-allah-swt/,"
Assalam O Alaikum brother,
Is there any way by which you can ask answer of your question to Allah (swt) or you can see in dream.
For example, if someone want to know if he is sick because of black magic or some serious sickness, how he can ask this question to God?
For example, if someone want to know which business he should start. How he can ask to God?
For example, if someone want to know what is intention of this or that person with you.
On your website you told us how we can ask Allah about our Wali Allah and also we can ask Allah to tell us cure for some incurable disease. They are also some kind of questions to the God.
I want to know how we can ask question to God about normal life.
I will wait for kind response
","
Wa `alaykum salam,
See Shaykh Gibril’s answers in the Posts “Istikhara Prayer” and “How to do Istikhara?”
Staff
"
https://eshaykh.com/dreams/mawlana-kiss-cheek/,"
Assalam Alaikum,
Thank you for the previous interpretation. Soon after the dream the person I mentioned defending wahabi position resigned to be the state minister of Islamic affairs. In this dream I saw Mawlana Sheikh Nazim. I kissed his cheek and his hand. When I leaned to kiss his cheek I saw large red pimples on his back and I thought what is wrong with Maulana. Despite this he does not seem to be suffering. Then I sat in front of him. We were all alone.
","
wa `alaykum salam,
Insha-Allah people will be saved from that one’s harm.
What you saw were not pimples but the Seal of Sainthood. As the Prophet (s) had the Khatm an-Nubuwwah on his back, so too does each Seal of Saints in his time, as a Warith Muhammadi, Muhammadan Inheritor.
W ‘Allahu `alam,
Taher Siddiqui
"
https://eshaykh.com/doctrine/saintbazurg-jinns-coming-upon-individuals/,"
Asalamualikum, I have relatives they claim for several years that Jinns come on a couple of individuals within their family. Daughter says that a Jinn comes upon her who is a saint in Jin Kingdom. She says she got this ability from her father.I have seen this once,she does wudu,sits down in quiet place & calls on the Jinn by reading something.Then Jin comes into her & talks in her voice to the other person/s.The father also did the same thing & he claimed that Jins that came upon him were bazurg Jins and the family of these Jins go back to Jins that brought Iman on Prophet Muhammad peace be upon him. The father was a pious person, read namaaz,read durood sharif a lot, he has also gone to Baghdad to visit the mazars of Aulias there. They don’t do any business with this Jin thing. Please advise correct path?
","
Alaykum as-Salam,
These individuals are in delusion and heading for danger. As for saying that “Jins brought Iman on Prophet Muhammad peace be upon him” it is blasphemy of the Qur’an and unbelief. Allah is our refuge from such ideas.
Hajj Gibril Haddad
"
https://eshaykh.com/family/what-to-do-7/,"
Asc Wr Wb dear brother/sister
I’m a young female 23 years old, I lost my mother recently. Now I’m looking after 3 siblings, 14yr old , 15yr old & 18yr old. This guy and I want to get married. He went to his family and told them that he wants to get married to me, but they refused, because I’m looking after my siblings.
I really want to settle down with him and complete half of my deen and please my Allah SWT and my profet Mohammed SAW, by doing a Halal marriage.
Please help me. What should I do???
","
wa `alaykum salam,
Let your fiancee’s parents know that believers are protectors of one another. We should all strive to help orphans and widows. This is what Allah said:
And they feed, for the love of Allah, the poor, the orphan, and the captive. (Surah al-Insaan, 8 )
And this is what the Messenger of Allah (s) said:
The one who cares for widows and the poor is like those who fight in the way of Allah or those who spend their days fasting and their nights praying. (Agreed upon, also in Adab al-Mufrad of Imaam Al-Bukhari in chapter, “The Virtue of Those Who Care for Orphans”)
Imam Senad Agic
Head Imam (IABNA)
The Islamic Association of Bosniaks in North America
American Islamic Center – Chicago
"
https://eshaykh.com/dreams/prophet-muhammed/,"
in standing in huge Boat three men wearing arab dress and have noor on their face.those three were very tall as compared to other people and says that we are came with prophet Muhammed pbuh,then i said that i also come with prophet Muhammed …
","

These are 3 members of another kind of creation who live a very long time who are actual Sahaba of Prophet (s) and that is a real meeting.  Your statement is also true because Sayyidina Muhammad (s) is alive and his message is alive in you, alhamdulillah. w’ Allahu`alam.
Taher Siddiqui
"
https://eshaykh.com/ibadat-worship/hizbul-bahr-3/,"
Assalamualaikum. I want the permission to read Hizbul Bahr for my mom, dad and me. Jazakallah khair
","

wa alaykum salam,
There is permission
Taher Siddiqui
"
